serotype,total_inv_var,pooled_logRR,se_logRR,lci_logRR,uci_logRR,Comparison
6B,1240.9745850295587,0.005663091408928272,0.028386938465805783,-0.04997530798405106,0.06130149080190761,PCV14 vs PCV13
9V,1663.7821031650565,-0.004198166381364707,0.02451612210871053,-0.052249765714437346,0.04385343295170793,PCV14 vs PCV13
14,1842.78245677443,0.01874536348560049,0.023295013444541476,-0.0269128628657008,0.06440358983690178,PCV14 vs PCV13
18C,1459.7492545843509,-0.02909283349800862,0.026173443784595424,-0.08039278331581565,0.02220711631979841,PCV14 vs PCV13
19F,1431.5326776892687,-0.03756836286801056,0.026430134117635097,-0.08937142573857534,0.01423470000255423,PCV14 vs PCV13
23F,1147.1485454433966,0.014229359228368231,0.029525017969750933,-0.0436396759923436,0.07209839444908006,PCV14 vs PCV13
1,1835.0207903200546,-0.00112892014257338,0.02334422741957242,-0.04688360588493533,0.044625765599788564,PCV14 vs PCV13
3,2229.7319285259246,-0.06146466381144727,0.02117745041836637,-0.10297246663144535,-0.019956860991449187,PCV14 vs PCV13
5,1154.021992716171,-0.012568225409106147,0.02943695996977081,-0.07026466694985693,0.04512821613164464,PCV14 vs PCV13
7F,2016.8018820667007,-0.013959457205579107,0.022267342082219022,-0.057603447686728385,0.029684533275570173,PCV14 vs PCV13
19A,1891.8789615617263,-0.014149792370106424,0.02299075990853797,-0.059211681790840846,0.030912097050627994,PCV14 vs PCV13
4,8376.783608380905,0.039972796410091715,0.0109260039105995,0.018557828745316696,0.061387764074866735,PCV15 vs PCV13
6B,10479.769710497036,0.031075402397274653,0.009768415641653469,0.011929307739633854,0.05022149705491545,PCV15 vs PCV13
9V,12222.513245222024,0.04094117789083027,0.009045232650080042,0.02321252189667339,0.05866983388498716,PCV15 vs PCV13
14,7310.543790894575,0.05852246204628098,0.011695671417034583,0.0355989460688932,0.08144597802366876,PCV15 vs PCV13
18C,13358.917246590043,0.019196199958412027,0.008651957356098083,0.0022383635404597847,0.036154036376364274,PCV15 vs PCV13
19F,18692.358247516593,0.02711289920375678,0.007314218871260702,0.012777030216085805,0.04144876819142776,PCV15 vs PCV13
23F,6613.301445280171,0.05731458347637815,0.012296764067144101,0.03321292590477571,0.08141624104798059,PCV15 vs PCV13
1,7050.261172752642,0.06639139652493907,0.011909606085224777,0.043048568597898504,0.08973422445197964,PCV15 vs PCV13
3,7582.280897715699,-0.08576643804452429,0.011484181965913564,-0.10827543469771488,-0.0632574413913337,PCV15 vs PCV13
5,4625.067229533034,0.08238678131258396,0.014704185571396458,0.05356657759264691,0.11120698503252102,PCV15 vs PCV13
6A,8592.02896451,0.09625531943300147,0.010788278115873922,0.07511029432588859,0.11740034454011436,PCV15 vs PCV13
7F,5851.23206609569,0.08859553657043825,0.013073032428695277,0.06297239301019551,0.114218680130681,PCV15 vs PCV13
19A,18968.795899906196,0.05037513628245968,0.0072607271736485485,0.03614411102210853,0.06460616154281083,PCV15 vs PCV13
4,2357.2047485662233,0.08116830241445701,0.02059687561780574,0.04079842620355775,0.12153817862535626,PCV20 vs PCV13
6B,1729.786879044026,0.12011167992018001,0.02404383288289488,0.07298576746970606,0.16723759237065397,PCV20 vs PCV13
9V,2900.729396737762,0.08146723728061814,0.018567198989615886,0.045075527260971,0.11785894730026528,PCV20 vs PCV13
14,4406.927749067144,0.05186653279507631,0.015063713072181144,0.022341655173601267,0.08139141041655135,PCV20 vs PCV13
