st,serotype,study_id,logRR,logRR_lci,logRR_uci,sd_logRR,Comparison
8,1,CTRI/2022/11/047366,0.052410606549316174,-0.005603959598638682,0.13650398602630595,0.03689063227207923,PCV14 vs PCV13
8,1,CTRI/2023/09/057894,-0.038879204430615655,-0.10696924101021174,0.009990315445345479,0.03030275925493919,PCV14 vs PCV13
9,3,CTRI/2022/11/047366,-0.05058648808094324,-0.11816397508145093,-0.0045172111720596965,0.02941844540388109,PCV14 vs PCV13
9,3,CTRI/2023/09/057894,-0.07519840677984257,-0.14361747602754021,-0.022882876505227193,0.030733134931071004,PCV14 vs PCV13
10,5,CTRI/2022/11/047366,0.04596538846270093,-0.020999510101929353,0.1431237228904419,0.04251627683294659,PCV14 vs PCV13
10,5,CTRI/2023/09/057894,-0.06987632986587133,-0.16334963492373958,-0.0038842748079412747,0.04006511598731225,PCV14 vs PCV13
12,7F,CTRI/2022/11/047366,0.015593867246384452,-0.0546659287853608,0.0947216842404583,0.03720223646258796,PCV14 vs PCV13
12,7F,CTRI/2023/09/057894,-0.02895927194828296,-0.08946229226085688,0.01443248911187541,0.02694948237460526,PCV14 vs PCV13
13,19A,CTRI/2022/11/047366,0.013591748485214383,-0.056697199021017435,0.09058521198023856,0.036845986283392,PCV14 vs PCV13
13,19A,CTRI/2023/09/057894,-0.03395716948283889,-0.09832468169577482,0.021374440161911666,0.030394639715713247,PCV14 vs PCV13
1,4,NCT01215188,0.03702937818327623,-0.0059939695101262945,0.10661070992018651,0.028285081464811623,PCV15 vs PCV13
1,4,NCT02037984,0.009622853346220595,-0.12154971852040013,0.15474841296182343,0.06895054346383553,PCV15 vs PCV13
1,4,NCT02531373,-0.06297000106086381,-0.19098286384216828,0.018497193406980677,0.05387030635507246,PCV15 vs PCV13
1,4,NCT03620162,0.030870718477240988,-0.02689260650202665,0.10876981569727195,0.034412105978300876,PCV15 vs PCV13
1,4,NCT03692871,0.009049844689139164,-0.11905376801655626,0.14513801128762818,0.06550356377902569,PCV15 vs PCV13
1,4,NCT03885934,0.14527073129694568,0.03867936966241404,0.3167106017025516,0.0732034128881398,PCV15 vs PCV13
1,4,NCT03893448,0.06956453935294782,0.01986397639780162,0.14104140904642742,0.03070968024483267,PCV15 vs PCV13
1,4,NCT04016714,0.09250217880545764,0.02710652560217093,0.18674327027251394,0.03960809621300781,PCV15 vs PCV13
1,4,NCT04384107,0.022688454693511773,-0.023570026793865752,0.08480070217413387,0.027842306042416033,PCV15 vs PCV13
1,4,NCT02987972_lot1,0.029995470669693436,-0.009769161627844934,0.09432776556642535,0.026975412702775172,PCV15 vs PCV13
1,4,NCT02987972_lot2,0.054894390217012035,0.009240611070839554,0.12967165946674347,0.031640376958131294,PCV15 vs PCV13
2,6B,NCT01215188,0.012951165375485907,-0.032782086586525705,0.07003001830634129,0.02554019628076519,PCV15 vs PCV13
2,6B,NCT02037984,0.12357337468439944,-0.001601025853203763,0.3209420281303928,0.08232876901197442,PCV15 vs PCV13
2,6B,NCT02531373,-0.0258635862758112,-0.24146335097882338,0.16405246702577042,0.10076292697018324,PCV15 vs PCV13
2,6B,NCT03620162,0.013595477026693725,-0.04107818236816813,0.07811537478350561,0.029814464574732406,PCV15 vs PCV13
2,6B,NCT03692871,0.003490471814550311,-0.14844076401421374,0.15302646537146936,0.0746961260322021,PCV15 vs PCV13
2,6B,NCT03885934,0.08757258297606363,-0.007930798322730713,0.23571320626828826,0.061094193121498386,PCV15 vs PCV13
2,6B,NCT03893448,0.08407967412034445,0.03127452314900088,0.1572639584631679,0.03159794612357944,PCV15 vs PCV13
2,6B,NCT04016714,0.031313466535511925,-6.008966350025567e-4,0.08022652903406619,0.021404804771992015,PCV15 vs PCV13
2,6B,NCT04384107,0.08438395745477711,0.022899811334737508,0.17767785982505496,0.03869715471581836,PCV15 vs PCV13
2,6B,NCT02987972_lot1,-0.017089320525610407,-0.06701607499124418,0.021332515831693964,0.02261842200017587,PCV15 vs PCV13
2,6B,NCT02987972_lot2,0.05014208899122652,0.009118688347436057,0.11492452436001889,0.027016644134871367,PCV15 vs PCV13
3,9V,NCT01215188,0.03695653606098803,5.218519456312356e-4,0.09119926121464364,0.022765389500792734,PCV15 vs PCV13
3,9V,NCT02037984,0.01642557680058543,-0.09167261736466319,0.1345419481053406,0.055891904074962306,PCV15 vs PCV13
3,9V,NCT02531373,-0.02553947686526392,-0.14517819244288832,0.0685159834077353,0.051716327646286336,PCV15 vs PCV13
3,9V,NCT03620162,0.0028664899976331704,-0.03813491041176418,0.04691458296213341,0.021210614740843455,PCV15 vs PCV13
3,9V,NCT03692871,0.0011515679367746223,-0.09374090782920873,0.09688135240364815,0.046424303592314115,PCV15 vs PCV13
3,9V,NCT03885934,0.06472155058406948,-0.005262368017578311,0.17230516343301,0.04529071780869412,PCV15 vs PCV13
3,9V,NCT03893448,0.06810536297708136,0.014522170685008674,0.12402620730310991,0.027004331410363604,PCV15 vs PCV13
3,9V,NCT04016714,0.0778850470898158,0.01562999888083836,0.14079423725357226,0.030450571919850428,PCV15 vs PCV13
3,9V,NCT04384107,0.03904701710755587,-7.207328736795078e-4,0.0978270388818698,0.02499836821428713,PCV15 vs PCV13
3,9V,NCT02987972_lot1,0.07971991298763115,0.01731921244128056,0.15065439113804052,0.033502333490671575,PCV15 vs PCV13
3,9V,NCT02987972_lot2,0.05491615763243418,0.01007573430789206,0.11706748405790493,0.026320370840468996,PCV15 vs PCV13
4,14,NCT01215188,0.07153696109231955,0.016836208528854216,0.16067062424935216,0.03706762352894817,PCV15 vs PCV13
4,14,NCT02037984,-0.045615929429986934,-0.23191553950832833,0.11232422940099221,0.08542359125893229,PCV15 vs PCV13
4,14,NCT02531373,0.047918891449857615,-0.09718966797913894,0.22496516942172523,0.07922610655777028,PCV15 vs PCV13
4,14,NCT03620162,0.0462941387174185,-0.01730212147982937,0.14068726548350538,0.04024462728761556,PCV15 vs PCV13
4,14,NCT03692871,0.08348886287664481,-0.05223373424375363,0.272036056922932,0.08318862885601798,PCV15 vs PCV13
4,14,NCT03885934,0.09597164173487993,0.001675177333210499,0.24382736880802938,0.06168550755163571,PCV15 vs PCV13
4,14,NCT03893448,0.06825078929963135,0.027734619683514317,0.1354061277806387,0.028151224807382958,PCV15 vs PCV13
4,14,NCT04016714,0.07624404167385368,0.03117679420902546,0.15583027503024596,0.03199873968257365,PCV15 vs PCV13
4,14,NCT04384107,0.05343629570864339,3.0091100153775203e-4,0.13877372104718477,0.03442746602669607,PCV15 vs PCV13
4,14,NCT02987972_lot1,0.04012258672356728,-0.007538189332673227,0.11218492827167595,0.030448108738612083,PCV15 vs PCV13
4,14,NCT02987972_lot2,0.0521679754217268,0.00369977572555984,0.12855699123436062,0.0318780966706049,PCV15 vs PCV13
