st,serotype,study_id,logRR,logRR_lci,logRR_uci,sd_logRR,Comparison
1,4,NCT04530838,0.16136195808473897,0,0.41755338558116306,0.10558595881615021,PCV20 vs PCV13
1,4,NCT04546425,0.1112014547855078,0,0.284124093691391,0.07536552200498157,PCV20 vs PCV13
2,6B,NCT03512288,0.17376577136150306,0,0.4155234712508902,0.09884814029338597,PCV20 vs PCV13
2,6B,NCT04382326,0.14077348991257432,0,0.2873595755447402,0.0754077454847419,PCV20 vs PCV13
2,6B,NCT04530838,0.15976104648816314,0,0.3508826546755602,0.08186888970518888,PCV20 vs PCV13
2,6B,NCT04546425,0.20133591173699106,0,0.41983757361508856,0.11673881252567685,PCV20 vs PCV13
3,9V,NCT03512288,0.12686764918341664,0,0.31301576802738124,0.08495530853957418,PCV20 vs PCV13
3,9V,NCT04382326,0.07615649105294153,0,0.18199158631118198,0.052659505132181796,PCV20 vs PCV13
3,9V,NCT04530838,0.136293783880165,0,0.3143825953984263,0.08725411149416053,PCV20 vs PCV13
3,9V,NCT04546425,0.11179719597381377,0,0.24570042390057323,0.07212662729527929,PCV20 vs PCV13
4,14,NCT03512288,0.1048088107506433,0,0.2813837899000356,0.07368706441095053,PCV20 vs PCV13
4,14,NCT04382326,0.044629463157662475,0,0.1256654482468766,0.03364262834052349,PCV20 vs PCV13
4,14,NCT04530838,0.09737951098626141,0,0.2364709340168711,0.05802330878684672,PCV20 vs PCV13
4,14,NCT04546425,0.09214167165307785,0,0.21744685866365276,0.056430470596159105,PCV20 vs PCV13
5,18C,NCT03512288,0.1571489071375871,0,0.3587949959964826,0.09660729297894739,PCV20 vs PCV13
5,18C,NCT04382326,0.10817888609343651,0,0.23258765728174496,0.06751504784330961,PCV20 vs PCV13
5,18C,NCT04530838,0.14931343490351745,0,0.34024212283423827,0.09472241742812477,PCV20 vs PCV13
5,18C,NCT04546425,0.09456754196613337,0,0.21417061968069998,0.06451948401259401,PCV20 vs PCV13
6,19F,NCT03512288,0.06485954496569857,-0.010487802369378029,0.1929987298503954,0.05517693656249915,PCV20 vs PCV13
6,19F,NCT04382326,0.050863848039523374,0,0.12194293887144801,0.034124392231023,PCV20 vs PCV13
6,19F,NCT04530838,0.08952721019476328,0,0.21135663014873937,0.051959985816723696,PCV20 vs PCV13
6,19F,NCT04546425,0.10045220080479722,0,0.21020655753098072,0.05381905329008522,PCV20 vs PCV13
7,23F,NCT03512288,0.21938420943493808,0.04281965548118305,0.6102467901611082,0.14652911391149961,PCV20 vs PCV13
7,23F,NCT04382326,0.20393699346109262,0,0.47092691099450357,0.11313475734912057,PCV20 vs PCV13
7,23F,NCT04530838,0.24074989527096768,0.07864192706281187,0.6408189736683687,0.15337336000400245,PCV20 vs PCV13
7,23F,NCT04546425,0.19914702056538536,0,0.44199601952361106,0.11862754098527338,PCV20 vs PCV13
8,1,NCT03512288,0.10510083080463684,0,0.28600987524475563,0.08407557237442417,PCV20 vs PCV13
8,1,NCT04382326,0.10177151650040539,0,0.26300837201357224,0.08519699379025557,PCV20 vs PCV13
8,1,NCT04530838,0.18199097275259613,0,0.4264569852517186,0.12206803071500993,PCV20 vs PCV13
8,1,NCT04546425,0.11790444073799122,0,0.29317363446975464,0.09298897327328012,PCV20 vs PCV13
9,3,NCT03512288,0.06693309384876933,0,0.25638164118422957,0.08382421925185148,PCV20 vs PCV13
9,3,NCT04382326,0.056151698029283104,0,0.3080775202500439,0.10382474316615173,PCV20 vs PCV13
9,3,NCT04530838,0.11472037992049344,0,0.34484271165237346,0.10640624842917791,PCV20 vs PCV13
9,3,NCT04546425,0.10050499220534848,0,0.3283218712295647,0.10560104801471588,PCV20 vs PCV13
10,5,NCT03512288,0.14421007539577424,0,0.40381667472328764,0.1120057275103833,PCV20 vs PCV13
10,5,NCT04382326,0.10140599296106734,0,0.2743780118409495,0.08274188843179132,PCV20 vs PCV13
10,5,NCT04530838,0.17767770357050594,0,0.4479903901397611,0.12307544923542384,PCV20 vs PCV13
10,5,NCT04546425,0.10888295294356354,0,0.3070270310362114,0.09107029975847017,PCV20 vs PCV13
11,6A,NCT03512288,0.1275781632439621,0.03516111291775459,0.29449130337583296,0.06534180536946904,PCV20 vs PCV13
11,6A,NCT04382326,0.10781834825729453,0.03188232524622957,0.22405675088413862,0.046314891529003734,PCV20 vs PCV13
11,6A,NCT04530838,0.15355440816760435,0.05267067375976633,0.32074795108130355,0.06847005772876953,PCV20 vs PCV13
11,6A,NCT04546425,0.1743582521782283,0.05266522068638284,0.3483197633189901,0.07259664854344076,PCV20 vs PCV13
12,7F,NCT03512288,0.18685569344951602,0,0.47929790601541333,0.11719900716262464,PCV20 vs PCV13
12,7F,NCT04382326,0.11836859598994476,0,0.30512719822847584,0.0774647339668033,PCV20 vs PCV13
12,7F,NCT04530838,0.1710945685868901,0,0.4473356207526446,0.11237172631751328,PCV20 vs PCV13
12,7F,NCT04546425,0.13206016339246762,0,0.3294421117915404,0.08461947844537282,PCV20 vs PCV13
13,19A,NCT03512288,0.07674226349520841,-0.0025003893237881317,0.2226629142854153,0.06114463680821216,PCV20 vs PCV13
13,19A,NCT04382326,0.046671324998526886,0,0.12219855552167601,0.036063020427947096,PCV20 vs PCV13
13,19A,NCT04530838,0.06450134184944312,0,0.1820915748743943,0.04931463768197147,PCV20 vs PCV13
13,19A,NCT04546425,0.06769728799068209,0,0.16350012285696178,0.045590366219398,PCV20 vs PCV13
