st,serotype,study_id,logRR,logRR_lci,logRR_uci,sd_logRR,Comparison
8,1,NCT00366678,-0.5346335411669911,-2.241434692363094,0,0.6210349546857791,PCV13 vs PCV7
9,3,NCT00688870,-0.24236871120699055,-1.2203790432239825,0,0.4012333590102919,PCV13 vs PCV7
9,3,NCT00689351,-0.3490652034644288,-1.4566152339974558,0,0.4578844183265612,PCV13 vs PCV7
9,3,NCT00366899,-0.2183488293110729,-1.332559097218665,0,0.41991254643225384,PCV13 vs PCV7
9,3,NCT00452790,-0.0902237764466669,-1.1089571530513977,0,0.3525773540057211,PCV13 vs PCV7
9,3,NCT00366678,-0.12727981722446868,-1.1283172935372847,0,0.3634104532534074,PCV13 vs PCV7
10,5,NCT00688870,-0.5262730858389917,-1.3800952728911722,0,0.3803315832582664,PCV13 vs PCV7
10,5,NCT00689351,-0.7110136588979881,-1.7316449446025974,0,0.4451615924661783,PCV13 vs PCV7
10,5,NCT00366899,-0.5270001951471341,-1.5241021291313634,0,0.44304269747499814,PCV13 vs PCV7
10,5,NCT00452790,-0.5067805185014791,-1.4015821702042628,0,0.4150046142318416,PCV13 vs PCV7
10,5,NCT00366678,-0.5076384242087748,-1.531664941273666,0,0.4510145182109655,PCV13 vs PCV7
11,6A,NCT00688870,-0.45302024378053707,-0.8456482807000962,-0.11508944441583811,0.1758029555536943,PCV13 vs PCV7
11,6A,NCT00689351,-0.569009494840125,-1.0411832832227863,-0.1683954131537684,0.21089654476445768,PCV13 vs PCV7
11,6A,NCT00366899,-0.5446660150812961,-0.9341017780577914,0,0.22032607126798154,PCV13 vs PCV7
11,6A,NCT00452790,-0.5502583306713258,-0.9458570494037097,-0.007314799630852388,0.20673282066933113,PCV13 vs PCV7
11,6A,NCT00366678,-0.4874779595376011,-0.8502917367049465,0,0.2070138956811805,PCV13 vs PCV7
12,7F,NCT00688870,-0.9077177664352352,-3.028528609951484,0,0.8330115075300843,PCV13 vs PCV7
12,7F,NCT00689351,-1.2025685973528977,-3.4020028132636804,0,0.8718972511379256,PCV13 vs PCV7
12,7F,NCT00366899,-0.7654102935346931,-2.8822606972526543,0,0.8224541399196093,PCV13 vs PCV7
12,7F,NCT00452790,-0.817250553376367,-2.835428473790303,0,0.8046343710177395,PCV13 vs PCV7
12,7F,NCT00366678,-0.7776143787742025,-2.583275082646627,0,0.7415528656239586,PCV13 vs PCV7
13,19A,NCT00688870,-0.4787492066019654,-0.8372596480428449,0,0.20452554491403366,PCV13 vs PCV7
13,19A,NCT00689351,-0.5019683270001112,-0.8702116047012829,-0.05200748014576397,0.1946177725172611,PCV13 vs PCV7
13,19A,NCT00366899,-0.3276195456814228,-0.6181105489475579,-0.027893189000298583,0.1333800988009168,PCV13 vs PCV7
13,19A,NCT00452790,-0.5404656268431944,-0.995386277151961,-0.19740242273982833,0.1951223547398427,PCV13 vs PCV7
13,19A,NCT00366678,-0.33186126838314145,-0.6262662750236988,-0.014522832945312302,0.13505178286261635,PCV13 vs PCV7
2,6B,NCT03896477,-0.09095265828455323,-0.23994830752568708,0,0.05900714611996232,PCV13 vs PCV10
3,9V,NCT03896477,-0.02846800252191084,-0.13048885107528102,0.015205600653345768,0.03923034692707364,PCV13 vs PCV10
4,14,NCT03896477,-0.041029499162683614,-0.17223949547673076,0.05577399500596129,0.05646468919947114,PCV13 vs PCV10
6,19F,NCT03896477,-0.11958215149169771,-0.2762027023627737,0,0.06578253760376855,PCV13 vs PCV10
7,23F,NCT03896477,0,-0.11195989808671826,0.10046766880593626,0.051671747153027844,PCV13 vs PCV10
8,1,NCT03896477,0.14711408775518242,0,0.387080436508194,0.10391380801937965,PCV13 vs PCV10
10,5,NCT03896477,-0.08565284622579616,-0.2657683363716142,0,0.08221255097151665,PCV13 vs PCV10
11,6A,NCT03896477,-0.05340463752640057,-0.16933333392800473,0.02592813897949801,0.05041691997368014,PCV13 vs PCV10
12,7F,NCT03896477,0.020458694615456796,-0.04443318626947874,0.1259364849464028,0.04221594904856939,PCV13 vs PCV10
13,19A,NCT03896477,-0.13433413912515224,-0.34596867990226904,-0.03421030529394887,0.08080345778577193,PCV13 vs PCV10
1,4,CTRI/2022/11/047366,0.028957916299118036,-0.0344661608626625,0.17691087207546163,0.0589504194430704,PCV14 vs PCV13
2,6B,CTRI/2022/11/047366,0.06568425449917781,-0.041660928624379756,0.24087547261756714,0.07360431169441484,PCV14 vs PCV13
3,9V,CTRI/2022/11/047366,0.004667430513652704,-0.06346730701562633,0.13692060913057166,0.049025037686088326,PCV14 vs PCV13
4,14,CTRI/2022/11/047366,0.021644972359716075,-0.07126803313800888,0.1311305611830315,0.050262581004431456,PCV14 vs PCV13
5,18C,CTRI/2022/11/047366,-0.014182431023539,-0.17048511745263595,0.03755976332094987,0.05505852865788885,PCV14 vs PCV13
6,19F,CTRI/2022/11/047366,-0.03852172808246168,-0.16795850766651027,0.055387513707418234,0.05513405773081891,PCV14 vs PCV13
7,23F,CTRI/2022/11/047366,0.020081739962041656,-0.06738556811396054,0.17866765882798355,0.06190742512035153,PCV14 vs PCV13
8,1,CTRI/2022/11/047366,0.07057580270870867,0,0.22957974193619052,0.06802348957951426,PCV14 vs PCV13
9,3,CTRI/2022/11/047366,-0.020947784937640268,-0.17157563999830122,0,0.05597680563329753,PCV14 vs PCV13
10,5,CTRI/2022/11/047366,0.029721509709903948,-0.016164005943744165,0.2127916524747272,0.06680284685220733,PCV14 vs PCV13
12,7F,CTRI/2022/11/047366,0.0077101630537423915,-0.0776952556710528,0.14716839510189558,0.05522259151460813,PCV14 vs PCV13
13,19A,CTRI/2022/11/047366,0.017729845498529295,-0.08540475479366588,0.14733808551566052,0.05669688153061729,PCV14 vs PCV13
1,4,NCT01215188,0.024078739368684765,0,0.13773322778763833,0.043164142301959384,PCV15 vs PCV13
1,4,NCT02037984,0,-0.1564692063518191,0.1983529944507141,0.0833476276420191,PCV15 vs PCV13
1,4,NCT02531373,-0.020255300010246557,-0.2493712357572636,0.00945037179006217,0.07824214843129543,PCV15 vs PCV13
1,4,NCT03620162,0.0035431718535572365,-0.024766985132638038,0.13704673996665578,0.045998394718769785,PCV15 vs PCV13
1,4,NCT03692871,0,-0.14513595809501276,0.18509584321729747,0.07869491203941198,PCV15 vs PCV13
1,4,NCT03885934,0.17007087694629464,0,0.48081196127525855,0.13975451554538976,PCV15 vs PCV13
1,4,NCT03893448,0.06141391884251579,0,0.1939633808125415,0.06310439762877221,PCV15 vs PCV13
1,4,NCT04016714,0.0933979712952886,0,0.26851183668909173,0.08373346741475396,PCV15 vs PCV13
1,4,NCT04384107,0.018561634169838026,-0.032269312804169004,0.1212015812067201,0.04092099083167691,PCV15 vs PCV13
1,4,NCT02987972_lot1,0.01935483210336031,-0.00827394983760259,0.12513273870858022,0.04019906828939444,PCV15 vs PCV13
1,4,NCT02987972_lot2,0.04670055910741944,0,0.18098959769530407,0.05614235857594005,PCV15 vs PCV13
2,6B,NCT01215188,0.013592052468603733,-0.047314221820105494,0.09890928946054954,0.03617836717530477,PCV15 vs PCV13
2,6B,NCT02037984,0.17177738973584322,-8.286232854379187e-6,0.48424298543336425,0.13040364925687217,PCV15 vs PCV13
2,6B,NCT02531373,0,-0.26234548916149364,0.1812357675746209,0.10078106871345663,PCV15 vs PCV13
2,6B,NCT03620162,0.01494935229254013,-0.061834487045347025,0.11565131441759625,0.043750703232155484,PCV15 vs PCV13
